"year","month","age","tw_g","species","temporada","temporada_inicio"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","3800","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","9600","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","11200","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","11100","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","7900","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","9800","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","12600","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","9600","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","11200","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","7900","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","5","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","5","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","5","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","11500","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","5","12200","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","NA","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","9000","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","1","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","5","14600","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","6700","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","5","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","10400","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","11300","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","2","4900","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","9100","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","NA","7600","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","6700","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","9600","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","9900","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","9000","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","13800","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","10000","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","5","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","5","13200","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","5","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","12000","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","2","2400","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","5","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","10900","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","5","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","5100","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","8800","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","NA","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","5","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","6300","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","2","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","13000","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","4","NA","Oncorhynchus tshawytscha","2023-2024","2023"
"2024","2","3","NA","Oncorhynchus tshawytscha","2023-2024","2023"
